,asin,category,reviewerID,overall
475307,B007SRM5U6,PlayStation,A2II4W8K05KQ4G,2.0
475310,B007SRM5U6,PlayStation,A1HRY2STQ8D7E7,5.0
475311,B007SRM5U6,PlayStation,A24EVHB54VTJEX,1.0
475312,B007SRM5U6,PlayStation,A4G51W9PC7TJL,5.0
475313,B007SRM5U6,PlayStation,A2J9343D21EO40,5.0
475325,B007SRM5U6,PlayStation,A2T931BBJ0N4FJ,4.0
475332,B007SRM5U6,PlayStation,AZ9JWGE1UGKZA,4.0
475344,B007SRM5U6,PlayStation,A24MNSFZOT9201,5.0
475347,B007SRM5U6,PlayStation,AA3MVK6EDWIHF,5.0
475350,B007SRM5U6,PlayStation,A1VA41OGO7X0ZW,5.0
475360,B007SRM5U6,PlayStation,A28GZFNGKUZRFD,5.0
475369,B007SRM5U6,PlayStation,A3SBO2T1YJTJQ7,5.0
475370,B007SRM5U6,PlayStation,A2JJMCPGEE457T,4.0
475379,B007SRM5U6,PlayStation,A13HI5K3F3OMMA,4.0
475381,B007SRM5U6,PlayStation,A2UJBOBEIK2YFR,5.0
475382,B007SRM5U6,PlayStation,A1D656L4PKRJUR,4.0
475390,B007SRM5U6,PlayStation,A2UK5ZLO6PYB0J,5.0
475400,B007SRM5U6,PlayStation,A307YJ0PFZ6QAY,5.0
475403,B007SRM5U6,PlayStation,A3NKYTZKF843R,2.0
475404,B007SRM5U6,PlayStation,AQSMM1Z9BEOYT,4.0
475407,B007SRM5U6,PlayStation,A5QWG8RRSLKT0,5.0
475418,B007SRM5U6,PlayStation,A5Q6359R55V5G,5.0
475419,B007SRM5U6,PlayStation,A2LH3CBOXMPWJO,5.0
475422,B007SRM5U6,PlayStation,A22AU1SXYIYVL8,4.0
475423,B007SRM5U6,PlayStation,ABBSJSZRKSSMR,5.0
475426,B007SRM5U6,PlayStation,A317YA8BFT9BKB,4.0
483758,B007XIJADU,PC,A1XXMH38GTMU1O,3.0
483953,B007XVTR3K,Xbox,A2PCCN6J5BW2CY,3.0
484000,B007XVTR3K,Xbox,ANDVZIA4IVJBC,3.0
484004,B007XVTR3K,Xbox,A361T45CN776M5,5.0
484015,B007XVTR3K,Xbox,ASAMQ3P3EFN9,5.0
484062,B007XVTR3K,Xbox,A35BHN7WQHGBJA,5.0
484064,B007XVTR3K,Xbox,A2T71JNR3C2DY1,4.0
484072,B007XVTR3K,Xbox,A1J30HJM3YJSOA,5.0
484075,B007XVTR3K,Xbox,A2ZKTPPLN4MTTE,4.0
484080,B007XVTR3K,Xbox,A3U4X6OWJO7PMB,5.0
484081,B007XVTR3K,Xbox,A2CJP9NYD8KNYQ,5.0
484106,B007XVTR3K,Xbox,A3TUSSE7IL10FM,3.0
484124,B007XVTR3K,Xbox,A1JHWU07S37H28,5.0
484148,B007XVTR3K,Xbox,A2DFOAR1FC73UM,4.0
484164,B007XVTR3K,Xbox,A1LAQRP502MHEM,5.0
484179,B007XVTR3K,Xbox,A1LLEPCZ4OFQU0,4.0
484182,B007XVTR3K,Xbox,A1JLK0MQBH72N0,5.0
484187,B007XVTR3K,Xbox,AK207NSLU74PM,4.0
484192,B007XVTR3K,Xbox,A3EO48WJAUYH0M,5.0
484195,B007XVTR3K,Xbox,A28XXRZ4TLG7W1,3.0
484198,B007XVTR3K,Xbox,AK3V0HEBJMQ7J,2.0
484211,B007XVTR3K,Xbox,A1WZC4X6LYPIEX,5.0
484232,B007XVTR3K,Xbox,A23TR7HDJZD2OL,5.0
484247,B007XVTR3K,Xbox,A1CLD0XUR0VRDE,5.0
484255,B007XVTR3K,Xbox,A2O4IWROL1QDH9,5.0
484258,B007XVTR3K,Xbox,A2L8FG3KG6H5SG,5.0
484277,B007XVTR3K,Xbox,AZEMV7Z9YDR79,4.0
484290,B007XVTR3K,Xbox,A2T404GHIEZIWX,5.0
484293,B007XVTR3K,Xbox,A19TQKZ3K6PX96,4.0
484314,B007XVTR3K,Xbox,A17EH5LO9BVC60,5.0
484329,B007XVTR3K,Xbox,A3904X1YEIRT2D,4.0
484345,B007XVTR3K,Xbox,A3RCKYBE1C5NVW,5.0
484362,B007XVTR3K,Xbox,A1HGVYYASDWV47,5.0
484413,B007XVTR3K,Xbox,A1L2QRDUA3W5R4,2.0
484415,B007XVTR3K,Xbox,A25TVFN39CUIP1,5.0
484416,B007XVTR3K,Xbox,A3NZ79RJYF8UDJ,5.0
484419,B007XVTR3K,Xbox,A39BFFB8KC3Q3E,5.0
484425,B007XVTR3K,Xbox,A3AF8GQGBCEO73,3.0
484436,B007XVTR3K,Xbox,ALC6LWQXBHIPG,4.0
484438,B007XVTR3K,Xbox,A9QIH83F1NFOD,1.0
484457,B007XVTR3K,Xbox,A1VR1HIOVQWN09,5.0
484470,B007XVTR3K,Xbox,A3VDCWE7PSDKQ4,2.0
484496,B007XVTR3K,Xbox,A2E0Y36180VBTN,1.0
484498,B007XVTR3K,Xbox,A32D7E6SSEOAZ1,3.0
484499,B007XVTR3K,Xbox,A2DWWQ0YX4XGDH,5.0
484521,B007XVTR3K,Xbox,A3T4H4FH6L1PZX,5.0
484523,B007XVTR3K,Xbox,A2Q9CNJ4T6ZK99,5.0
484524,B007XVTR3K,Xbox,AR498TEKBWCPB,5.0
484530,B007XVTR3K,Xbox,A3T4PEXRGLWS3P,1.0
484532,B007XVTR3K,Xbox,A3BXZ5WUC5C22Y,5.0
484535,B007XVTR3K,Xbox,A1R61WGR2Z6S3L,5.0
484537,B007XVTR3K,Xbox,A2VV7016LUSOB6,4.0
484539,B007XVTR3K,Xbox,A1OTMWOTHGD39F,5.0
484542,B007XVTR3K,Xbox,ABNMLQO8QICXD,1.0
484562,B007XVTR3K,Xbox,A15LJLR72VKL5E,3.0
484564,B007XVTR3K,Xbox,A129QWGW1IC0JW,2.0
484599,B007XVTR3K,Xbox,ACKE7RAMWLVP7,4.0
484608,B007XVTR3K,Xbox,A132GQLZPBYBGH,5.0
484609,B007XVTR3K,Xbox,A8IXEE1XQ3OEX,1.0
484623,B007XVTR3K,Xbox,A2PA8HBLW1YH2E,3.0
484626,B007XVTR3K,Xbox,A16ZNVA07NX1DG,3.0
484630,B007XVTR3K,Xbox,A3J8OUUMPJECWG,1.0
484652,B007XVTR3K,Xbox,A2HV7RYD2T30DD,5.0
484657,B007XVTR3K,Xbox,A26N3EWCHZZXXL,5.0
484658,B007XVTR3K,Xbox,A1J6WXY7V7JYZL,5.0
484660,B007XVTR3K,Xbox,A1L7AD4OA7K4JG,5.0
484662,B007XVTR3K,Xbox,A1H5XDZZQLFLFT,5.0
484663,B007XVTR3K,Xbox,A13CG0XZH2FXPT,5.0
484670,B007XVTR3K,Xbox,A2Z99V0E0SG9IC,1.0
484682,B007XVTR3K,Xbox,A169CJ2NJQYIM6,4.0
484686,B007XVTR3K,Xbox,A36MMQJFWC4CAD,5.0
484688,B007XVTR3K,Xbox,A1AKAWVGPSXQS7,5.0
484694,B007XVTR3K,Xbox,A2QAP8DTHCSZM5,5.0
484701,B007XVTR3K,Xbox,AADUZL9EYDTVB,5.0
484718,B007XVTR3K,Xbox,A1I9Z7BQW5ZD0S,3.0
484720,B007XVTR3K,Xbox,A3HSSRAEKLUCOP,2.0
484723,B007XVTR3K,Xbox,A1D52ZMI5ADU5K,1.0
484724,B007XVTR3K,Xbox,A1DDGFYGFY6TDC,5.0
484730,B007XVTR3K,Xbox,A2DRF9BXT4C04J,2.0
484732,B007XVTR3K,Xbox,A7R6X45A7KQDT,1.0
484734,B007XVTR3K,Xbox,A2VAMS1TTV0BHZ,1.0
484737,B007XVTR3K,Xbox,A3GJRVRH6JANYO,2.0
484739,B007XVTR3K,Xbox,ADPEAVHFCNLLC,4.0
484747,B007XVTR3K,Xbox,AU69XTW959B2G,2.0
484767,B007XVTR3K,Xbox,A15GHWYP5IN662,2.0
484768,B007XVTR3K,Xbox,A1AAUFP9MV3AEA,1.0
484770,B007XVTR3K,Xbox,A3MWZPCMIPS2TK,5.0
484773,B007XVTR3K,Xbox,A26JPPFJ1WLTGY,5.0
484774,B007XVTR3K,Xbox,A3958SRZFG5W82,5.0
484791,B007XVTR3K,Xbox,A387VRSI2OET79,3.0
484803,B007XVTR3K,Xbox,A1CANTGFUC6O31,4.0
484805,B007XVTR3K,Xbox,A35HTIF9NF8VCP,5.0
484809,B007XVTR3K,Xbox,A2JFV8QYQW1WLB,5.0
484818,B007XVTR3K,Xbox,AJUQ7HXYDQB3Z,5.0
484834,B007XVTR3K,Xbox,A298QC70COY929,5.0
484842,B007XVTR3K,Xbox,A28CCN6VYHRUKS,2.0
484912,B007XVTR3K,Xbox,A1O33KC85BNTTS,4.0
484915,B007XVTR3K,Xbox,A1DXS4XEIW98ZR,2.0
484916,B007XVTR3K,Xbox,A1LGVNSZT48QUQ,3.0
484933,B007XVTR3K,Xbox,ATP2L50WYUVXI,1.0
484940,B007XVTR3K,Xbox,A3NWLZHSDS98FX,4.0
484941,B007XVTR3K,Xbox,AOJW1NEG3A13Y,1.0
484961,B007XVTR3K,Xbox,A1CJVQ22O3LGHL,5.0
484971,B007XVTR3K,Xbox,A30KNYK8TKVYME,5.0
484972,B007XVTR3K,Xbox,A2ABSPL9D11G0Y,2.0
484978,B007XVTR3K,Xbox,A1XJ8F4NBXDIPG,2.0
485004,B007XVTR3K,Xbox,A3CJAA5VWKC7X2,2.0
485007,B007XVTR3K,Xbox,A36X82VV95S49L,1.0
485028,B007XVTR3K,Xbox,A2W867M0FLJNHM,5.0
485032,B007XVTR3K,Xbox,A3ITB9S0P3KZRR,5.0
485068,B007XVTR3K,Xbox,A25Q2FZI9ZUAJE,5.0
485108,B007XVTR3K,Xbox,A3LPFL1JZ8MX0F,5.0
485111,B007XVTR3K,Xbox,AEYZM50QVZECI,5.0
485113,B007XVTR3K,Xbox,A3DG9QQGEUR6XD,5.0
485126,B007XVTR3K,Xbox,APOUI93G4TY7U,5.0
485129,B007XVTR3K,Xbox,A2JB7TD1EQWQ6P,1.0
485134,B007XVTR3K,Xbox,A3LS3RAMAP3X8Z,5.0
485143,B007XVTR3K,Xbox,A3396W9T1HOQBP,1.0
485144,B007XVTR3K,Xbox,A1KX3K1IUT7900,4.0
485145,B007XVTR3K,Xbox,A2P545J7VFIO3I,5.0
485159,B007XVTR3K,Xbox,A37XQ1R7WFPXXP,2.0
485165,B007XVTR3K,Xbox,A1U6XPYATU9OPG,3.0
485167,B007XVTR3K,Xbox,A1TXCD0HSTVFAU,4.0
485185,B007XVTR3K,Xbox,A2VQ0EHFZS1KY3,4.0
485192,B007XVTR3K,Xbox,A2S461HX8XCVRK,3.0
485203,B007XVTR3K,Xbox,A2L3EPIGHENK8O,3.0
485210,B007XVTR3K,Xbox,AVGOUVT61P47I,5.0
485211,B007XVTR3K,Xbox,A1Y3UBZI6YH9EU,3.0
485214,B007XVTR3K,Xbox,A2XDX3KJY99A7R,3.0
485223,B007XVTR3K,Xbox,A1MZWXHMOGSPG0,5.0
485229,B007XVTR3K,Xbox,AOGQFSCJW7Z5L,5.0
485233,B007XVTR3K,Xbox,AG2JL3NLMR84N,3.0
485235,B007XVTR3K,Xbox,A1JSVGCIKGZICP,5.0
485243,B007XVTR3K,Xbox,A2NLWLLF8V8MYH,3.0
485254,B007XVTR3K,Xbox,A12G8WFVFU2RGO,1.0
485266,B007XVTR3K,Xbox,A60YHCOTRNDYH,5.0
485275,B007XVTR3K,Xbox,A3NW3LJA0VTD0W,5.0
485282,B007XVTR3K,Xbox,A3E4ROWO6RFQAN,3.0
485290,B007XVTR3K,Xbox,A2P3GRO9Y60OG8,5.0
485298,B007XVTR3K,Xbox,A307Y71ISNV9HD,1.0
485310,B007XVTR3K,Xbox,A2N0IOCQK69NQ,2.0
485317,B007XVTR3K,Xbox,A1N7XLN666BBZX,4.0
485325,B007XVTR3K,Xbox,A2Q4PXSOWHA0HF,5.0
485333,B007XVTR3K,Xbox,AJUNCW7RURPHQ,5.0
485342,B007XVTR3K,Xbox,ACDLBFBT2MPWO,5.0
485391,B007XVTR3K,Xbox,A186WITN7HFUCG,2.0
485403,B007XVTR3K,Xbox,A23ULLQK2W38CZ,5.0
485442,B007XVTR3K,Xbox,A2SVD4PQT3R7VC,1.0
485446,B007XVTR3K,Xbox,APFMSLR6X7XUW,3.0
485448,B007XVTR3K,Xbox,A2FKXU13USTGK0,5.0
485455,B007XVTR3K,Xbox,A2NQYHHA2YEEJC,5.0
485468,B007XVTR3K,Xbox,A20IODXCIIE4PO,2.0
485474,B007XVTR3K,Xbox,AD9J5OE7R8WZW,5.0
485484,B007XVTR3K,Xbox,A43IRNAS9I4UB,5.0
485512,B007XVTR3K,Xbox,A2QENEV1EW85HU,5.0
485523,B007XVTR3K,Xbox,A1RZHUKGUG8VHE,4.0
485524,B007XVTR3K,Xbox,A23XVBGSOPAFU0,2.0
485529,B007XVTR3K,Xbox,A2JRDOWO0MKNNT,2.0
485559,B007XVTR3K,Xbox,AUB7W10GTWXF2,5.0
485567,B007XVTR3K,Xbox,A3HS3ZI46QOG14,4.0
485597,B007XVTR3K,Xbox,A4AWSFZSRJARW,3.0
485602,B007XVTR3K,Xbox,A201V5V0GLSX57,3.0
485614,B007XVTR3K,Xbox,A2CF79K00M78SQ,5.0
485632,B007XVTR3K,Xbox,A32W7MGLZNB36K,5.0
485666,B007XVTR3K,Xbox,A2S6NLBRDME601,5.0
485679,B007XVTR3K,Xbox,A46AI8TNUN94E,5.0
485686,B007XVTR3K,Xbox,A4BA6M0HBU56A,5.0
485690,B007XVTR3K,Xbox,A31BPCBOF3C3N0,4.0
485702,B007XVTR3K,Xbox,A1FGGWG10EQT1A,3.0
485703,B007XVTR3K,Xbox,A2SY22AYASAAGM,5.0
485711,B007XVTR3K,Xbox,A11I8KABC80XYE,5.0
485712,B007XVTR3K,Xbox,A3TV0Q07RE0XAV,5.0
485732,B007XVTR3K,Xbox,A3M4IDCNJML6LB,5.0
485740,B007XVTR3K,Xbox,A39WUFQU9UUVUV,5.0
485741,B007XVTR3K,Xbox,A3E34Q55K110C4,4.0
485743,B007XVTR3K,Xbox,A36OT34BWUV59E,5.0
485746,B007XVTR3K,Xbox,A20XZQNHVICSE0,5.0
485747,B007XVTR3K,Xbox,A3D8VPZNKYIAP0,1.0
485762,B007XVTR3K,Xbox,A3LR81AANUOKXW,2.0
485770,B007XVTR3K,Xbox,A2HOCKOV7WTQ4H,2.0
485778,B007XVTR3K,Xbox,A33MA9PBGQBHT9,4.0
485781,B007XVTR3K,Xbox,A165GN0GCLZQD0,5.0
485788,B007XVTR3K,Xbox,A15IFSOBJXFKBH,3.0
485809,B007XVTR3K,Xbox,A2GBS30BHAC6QF,3.0
485811,B007XVTR3K,Xbox,A2LHO6GGEJHCQI,5.0
485824,B007XVTR3K,Xbox,AZATEPFCCVSX6,5.0
485830,B007XVTR3K,Xbox,A1RVMMSST87QFO,2.0
485833,B007XVTR3K,Xbox,A2ZQCO407QJF6S,5.0
485852,B007XVTR3K,Xbox,AQTOOM1ANYVWG,3.0
485859,B007XVTR3K,Xbox,ARFPGL7OEATYH,3.0
485860,B007XVTR3K,Xbox,AR5W3QXFGSEX,5.0
485864,B007XVTR3K,Xbox,AD90JPL3BUJA9,1.0
485884,B007XVTR3K,Xbox,A20C81Y0MPD6R2,2.0
485886,B007XVTR3K,Xbox,A1OP7W0BR9O9DU,4.0
486316,B007XVTR5S,PlayStation,A1FDILRG951F6R,5.0
486320,B007XVTR5S,PlayStation,A3H99DFEG68SR,2.0
486321,B007XVTR5S,PlayStation,A26JPPFJ1WLTGY,5.0
486342,B007XVTR5S,PlayStation,A1JGP9A78RN8FR,5.0
486343,B007XVTR5S,PlayStation,A26ST9JAAIBB0U,3.0
486344,B007XVTR5S,PlayStation,ANNMIZ68SJY7B,3.0
486375,B007XVTR5S,PlayStation,A1QRSBXRDSASHO,4.0
486386,B007XVTR5S,PlayStation,A121QGFIFPPXRI,5.0
486395,B007XVTR5S,PlayStation,ANKT0J4BTN7TK,4.0
486414,B007XVTR5S,PlayStation,A3E9Y6IBUXV41U,1.0
486418,B007XVTR5S,PlayStation,A1F0URX6PPLYCC,3.0
486422,B007XVTR5S,PlayStation,A2B8O2EXCGT9KV,5.0
486435,B007XVTR5S,PlayStation,A1GNAY19FMRF9C,5.0
486448,B007XVTR5S,PlayStation,AUK9KURLG0DM4,4.0
486469,B007XVTR5S,PlayStation,A1UQQQFJMHJ18P,1.0
486471,B007XVTR5S,PlayStation,A2834AZBQOKVM4,3.0
486475,B007XVTR5S,PlayStation,A1DUJ2S9UW29UD,5.0
486477,B007XVTR5S,PlayStation,A2WTHEAFA4O2XF,5.0
486478,B007XVTR5S,PlayStation,A1HJB8T8LC1BYA,5.0
486483,B007XVTR5S,PlayStation,ALIU93TWZIHFI,4.0
486485,B007XVTR5S,PlayStation,A1YVQ8PUQV7M46,4.0
486488,B007XVTR5S,PlayStation,A3T4FLC36KNXRA,1.0
486493,B007XVTR5S,PlayStation,A1JX5W97QLK8ZU,2.0
486537,B007XVTR5S,PlayStation,A1HHIUTZQ6QBNI,5.0
486544,B007XVTR5S,PlayStation,A2TC9M0QL11QJ7,4.0
486558,B007XVTR5S,PlayStation,A2XK0CZBDW8W9S,5.0
486571,B007XVTR5S,PlayStation,A1WN5JAGOPL4PN,5.0
486578,B007XVTR5S,PlayStation,A1H0SR83DDWD1Q,3.0
486600,B007XVTR5S,PlayStation,A33TI3SYTQRAZR,4.0
486605,B007XVTR5S,PlayStation,A1HFGH5NF7Y2KO,4.0
486618,B007XVTR5S,PlayStation,APTZ7KINOC8D3,2.0
486619,B007XVTR5S,PlayStation,A36X82VV95S49L,1.0
486621,B007XVTR5S,PlayStation,A286BCNVHJ9H5F,3.0
486638,B007XVTR5S,PlayStation,A3I74XXQM08W98,2.0
486674,B007XVTR5S,PlayStation,A1D6L5H76KMV6P,5.0
486691,B007XVTR5S,PlayStation,A3EP5613QLXMB8,3.0
486696,B007XVTR5S,PlayStation,A5I5DXHUD6B6Y,4.0
486698,B007XVTR5S,PlayStation,A2JXX1MFLMY79P,4.0
486721,B007XVTR5S,PlayStation,A1L4B4J0MS93SR,1.0
486728,B007XVTR5S,PlayStation,A35VJLAO2YDOID,4.0
486729,B007XVTR5S,PlayStation,A3HY9CFMUXXFCG,3.0
486738,B007XVTR5S,PlayStation,A23WYYRAFC9PW2,2.0
486778,B007XVTR5S,PlayStation,A2DF6L1W8YCCJS,3.0
486784,B007XVTR5S,PlayStation,A2622YAIN0OXLR,4.0
486799,B007XVTR5S,PlayStation,AOG5IJS9T4HYR,4.0
486807,B007XVTR5S,PlayStation,AUFKG7B4ETRLJ,3.0
486816,B007XVTR5S,PlayStation,A2F84H8D2U0S95,5.0
486866,B007XVTR5S,PlayStation,A3U4X6OWJO7PMB,5.0
486913,B007XVTR5S,PlayStation,A1BNXH6FZP17MK,4.0
486927,B007XVTR5S,PlayStation,A1CR8JGG5P5OB6,4.0
486941,B007XVTR5S,PlayStation,A1WJV01NSB6S4P,4.0
486949,B007XVTR5S,PlayStation,A3IUX3TC0X73TE,5.0
486957,B007XVTR5S,PlayStation,A1NGE3OQJZHIM5,5.0
486969,B007XVTR5S,PlayStation,A3G6WO2G49YJI6,2.0
486972,B007XVTR5S,PlayStation,AM1UH589KPES6,1.0
486975,B007XVTR5S,PlayStation,A2IDOKLAT1MP8X,2.0
486979,B007XVTR5S,PlayStation,A2J1WHOXKZP5TN,5.0
486980,B007XVTR5S,PlayStation,A2ZTUIWXR6FED1,5.0
486986,B007XVTR5S,PlayStation,ADOJBL1B75PE3,3.0
486993,B007XVTR5S,PlayStation,A2AIFTO18B813M,4.0
486996,B007XVTR5S,PlayStation,A6KVBHAAA7U10,4.0
486998,B007XVTR5S,PlayStation,AVPM5SFOWMOG4,4.0
487017,B007XVTR5S,PlayStation,A1P5NROGKTSPVK,3.0
487042,B007XVTR5S,PlayStation,A1E27AAKCGLD0F,5.0
487045,B007XVTR5S,PlayStation,AUFQ3KOT6IF5S,5.0
487048,B007XVTR5S,PlayStation,A1KTL3RGG0Z1DZ,5.0
487049,B007XVTR5S,PlayStation,A2X1VQLBUCEPZC,2.0
487050,B007XVTR5S,PlayStation,A1MVXNVH1RVMN7,5.0
487055,B007XVTR5S,PlayStation,A10FM6KVOWX9Z7,5.0
487063,B007XVTR5S,PlayStation,A8EJA4AMJNO6C,2.0
487072,B007XVTR5S,PlayStation,ALC26P1LU94NV,5.0
487073,B007XVTR5S,PlayStation,A2E1JB3DZI53EP,5.0
487078,B007XVTR5S,PlayStation,A5SBQL4Q343NN,1.0
487099,B007XVTR5S,PlayStation,ADZIGA5QB1SJQ,5.0
487104,B007XVTR5S,PlayStation,A2G5HP0FJMZCCI,5.0
487106,B007XVTR5S,PlayStation,AI8QKNWDPHQHF,5.0
487111,B007XVTR5S,PlayStation,APSEPMN4LWRWN,2.0
487133,B007XVTR5S,PlayStation,A11NG5FY5G9OAR,1.0
487154,B007XVTR5S,PlayStation,AI5KY6LGLW3ME,3.0
487155,B007XVTR5S,PlayStation,A066010017AGU5GEHA7TJ,3.0
487157,B007XVTR5S,PlayStation,A1IDLS8HQVMNK,5.0
487163,B007XVTR5S,PlayStation,A3QCCHF4TVH97P,1.0
487169,B007XVTR5S,PlayStation,A1FY4XUA1C85M7,5.0
487191,B007XVTR5S,PlayStation,A20HFME0STR9NU,4.0
487195,B007XVTR5S,PlayStation,A1C1BUON208GI,3.0
487198,B007XVTR5S,PlayStation,AZR177ZT61SMV,5.0
487202,B007XVTR5S,PlayStation,A1YGBDZY889Z5W,3.0
487208,B007XVTR5S,PlayStation,A22XZBCL5ZANET,5.0
487270,B007XVTR5S,PlayStation,AAJTSTYREZJR7,5.0
487290,B007XVTR5S,PlayStation,AP5XIC88VCMT5,5.0
487300,B007XVTR5S,PlayStation,A19ZM9NAFLVW3B,1.0
487301,B007XVTR5S,PlayStation,A2PVQR5PA7N2KT,4.0
487302,B007XVTR5S,PlayStation,A91570B9XDDI0,1.0
487309,B007XVTR5S,PlayStation,ABL6JUTWCLWTS,5.0
487312,B007XVTR5S,PlayStation,A27VWFACYHH626,5.0
487344,B007XVTR5S,PlayStation,AEUW6VD9XCVWD,3.0
487346,B007XVTR5S,PlayStation,A13WON9OH81ZCM,2.0
487348,B007XVTR5S,PlayStation,A08324222HTYZDE4L3F8Z,3.0
487354,B007XVTR5S,PlayStation,A2NDN7ED08JTVT,5.0
487368,B007XVTR5S,PlayStation,ADFLBRY00Y70G,4.0
487386,B007XVTR5S,PlayStation,A3THL43Q9BIZ6H,5.0
487392,B007XVTR5S,PlayStation,A3S1UN5UL0W2G6,3.0
487408,B007XVTR5S,PlayStation,A3M82NO6OU1FHS,4.0
487411,B007XVTR5S,PlayStation,A1FPP62Y3WLEB2,4.0
487412,B007XVTR5S,PlayStation,A712TJ5820FAY,5.0
487424,B007XVTR5S,PlayStation,AYRL0033UI557,4.0
487448,B007XVTR5S,PlayStation,ADLDCTYS4ZFA4,1.0
487467,B007XVTR5S,PlayStation,AM6XNTW6AMZI3,5.0
487476,B007XVTR5S,PlayStation,A2OXSOOG2Y5HPP,5.0
487479,B007XVTR5S,PlayStation,A156FQPJ2IERA8,5.0
487510,B007XVTR5S,PlayStation,AX5O7AJMA503I,3.0
487527,B007XVTR5S,PlayStation,AF43EA4KYROE6,1.0
487538,B007XVTR5S,PlayStation,A3PZDYVDIRT8TG,3.0
487545,B007XVTR5S,PlayStation,AZFDLE9AU87IM,4.0
487547,B007XVTR5S,PlayStation,A3DDXG79A08BMV,5.0
487562,B007XVTR5S,PlayStation,A3R24FK44DWTQE,2.0
487563,B007XVTR5S,PlayStation,A19X304TW6ICC0,1.0
487564,B007XVTR5S,PlayStation,A2CDKNR59EBOKA,4.0
487575,B007XVTR5S,PlayStation,AOUJKUIYLY85N,1.0
487579,B007XVTR5S,PlayStation,A1VDRTRYH1C2EO,5.0
487600,B007XVTR5S,PlayStation,A2771A41BGQ6YZ,5.0
487604,B007XVTR5S,PlayStation,A2SY22AYASAAGM,5.0
487608,B007XVTR5S,PlayStation,A3D2LLNMKDAJOD,4.0
487609,B007XVTR5S,PlayStation,A4BG416YX5366,2.0
487613,B007XVTR5S,PlayStation,A1Y8LR054QA0XP,5.0
487616,B007XVTR5S,PlayStation,A1KUKFI8NWFT57,5.0
487628,B007XVTR5S,PlayStation,A195DR934GBF6Q,2.0
487657,B007XVTR5S,PlayStation,AYWQGWFZD65B1,4.0
487658,B007XVTR5S,PlayStation,A7ELNGMVRPYWO,3.0
487672,B007XVTR5S,PlayStation,A2JJMCPGEE457T,4.0
487680,B007XVTR5S,PlayStation,A21ZTW2SJOB3C8,5.0
487685,B007XVTR5S,PlayStation,AJ9B8LDN4AKNX,4.0
487700,B007XVTR5S,PlayStation,A1OCGM17X2REM,4.0
487706,B007XVTR5S,PlayStation,A17EWM7CT97N8L,1.0
487713,B007XVTR5S,PlayStation,ADSBJ8KBSYYR2,3.0
487737,B007XVTR5S,PlayStation,A19JUY741R0B57,4.0
487746,B007XVTR5S,PlayStation,A2CNSTD6GS5P75,1.0
487762,B007XVTR5S,PlayStation,A1RZVOJT0TCL4J,5.0
487776,B007XVTR5S,PlayStation,A2HIL92V4YXD1B,5.0
487781,B007XVTR5S,PlayStation,AREU76LPTCR11,4.0
487798,B007XVTR5S,PlayStation,A2HHYCD5L4WLV4,4.0
487811,B007XVTR5S,PlayStation,ANMEIF5DAR1FV,4.0
487814,B007XVTR5S,PlayStation,A7C86ODARX7YG,5.0
487843,B007XVTR5S,PlayStation,ASAH67W5LWK3C,5.0
487942,B007XXEG5C,PC,AUWEKSKW8FGJB,5.0
487944,B007XXEG5C,PC,A3GSK4WXF23X2Z,5.0
487951,B007XXEG5C,PC,A3AR0QLII9YPU2,3.0
487975,B007XXEG5C,PC,A77A2OZA5ZW8B,4.0
487984,B007XXEG5C,PC,A2VCXIAWCPQ13P,5.0
488033,B007XYBUBE,PlayStation,A104WER6UUDA2M,5.0
488035,B007XYBUBE,PlayStation,AS3ZA8FGJZ50X,4.0
488039,B007XYBUBE,PlayStation,A1I40E9Y199HS9,5.0
488046,B007XYBUBE,PlayStation,A1ZV74CHKL3JFB,4.0
488047,B007XYBUBE,PlayStation,A26OLAWL8RQNRN,5.0
488050,B007XYBUBE,PlayStation,ACIHXKMZIHV7W,5.0
488053,B007XYBUBE,PlayStation,A29CJR2LAN3LJ0,5.0
488054,B007XYBUBE,PlayStation,AFJ2K9RQ8YUNL,4.0
488059,B007XYBUBE,PlayStation,AFPVTHE4XOS3O,1.0
488081,B007XYBUBE,PlayStation,ANMCYLK83J1BV,3.0
488096,B007XYBUBE,PlayStation,A3FS75WMXKQZ8R,5.0
488099,B007XYBUBE,PlayStation,A1ZMT3SPT0KUJL,5.0
488109,B007XYBUBE,PlayStation,A3QB5GGUYO607J,5.0
488123,B007XYBUBE,PlayStation,ALQIPOS17MU3X,4.0
488124,B007XYBUBE,PlayStation,A3FHAI1S0BTW5K,5.0
488126,B007XYBUBE,PlayStation,A3JASUJR86S9H,5.0
488136,B007XYBUBE,PlayStation,A26IBCZ5XR0UZC,4.0
488146,B007XYBUBE,PlayStation,A1HM2ZCADTZ297,5.0
488149,B007XYBUBE,PlayStation,AQREATA01CZYL,1.0
488155,B007XYBUBE,PlayStation,A1E27AAKCGLD0F,3.0
488163,B007XYBUBE,PlayStation,A2SJONDOW2ZTZT,5.0
488174,B007XYBUBE,PlayStation,A2U7HA20AQS8LM,3.0
488175,B007XYBUBE,PlayStation,AZVUD1MEK6KPB,5.0
488184,B007XYBUBE,PlayStation,A1RS0N9O7WCWUN,5.0
488186,B007XYBUBE,PlayStation,A1MN87SEPCXY5H,1.0
488187,B007XYBUBE,PlayStation,A3T6YK654FKS62,5.0
