A2HLOMXD15UQ5F,"{2509: 5, 291734: 5}"
A3VUNN50QHLD83,"{5612: 4, 113962: 5, 376139: 5, 521145: 5}"
A2GDVT26B4W9YW,"{5614: 5, 130113: 5, 192740: 5, 235102: 5, 255868: 5, 259166: 5, 396997: 3, 423114: 5, 489156: 5}"
A21XREPFNR2154,"{5614: 5, 76891: 3, 100873: 5, 124273: 5, 182344: 5, 187274: 5, 247921: 5, 258258: 5, 292347: 5, 383662: 5, 399541: 5, 494316: 4, 502367: 5}"
A3HE0K4SCW5DMW,"{5614: 5, 323403: 5}"
ANSQWF51OXZ6Y,"{5614: 4, 141329: 5, 232425: 4, 275319: 5, 513253: 4}"
A1YW3KQBI1Y9KX,{5631: 5}
A2E9TRM8096BXU,"{5653: 5, 10977: 4, 34667: 4, 37044: 4, 57975: 5, 60448: 5, 79160: 4, 186872: 4, 202857: 5, 203915: 5, 208250: 3, 234240: 5, 260559: 3, 286564: 5, 292160: 5, 362433: 5, 379267: 3, 383508: 4, 434694: 3, 437673: 4, 446652: 4, 478571: 5, 510019: 4}"
A23A3K8068VIPI,{5653: 5}
A2NOB01UMJPAB9,"{5667: 5, 21742: 5, 40269: 3, 103595: 4, 145534: 5, 150271: 1, 201016: 4, 233378: 5, 287700: 5, 447396: 5, 514051: 3}"
A10G2K6SCAWKAG,"{7891: 5, 179392: 5, 243159: 1, 301655: 5}"
A3UCC4TRXH02AY,{7891: 5}
A2789HTOVT2LTO,"{5684: 5, 322658: 5}"
AVP2S4K24XFGS,"{7896: 4, 43544: 5, 218653: 4, 312106: 5, 441475: 5, 488780: 4}"
A2D8ZID5AYYDE3,{5699: 4}
A1OJG33ULE6PZ4,{5699: 2}
A3HFPNEPKBV40J,{5707: 5}
A2XXSV3JDMP6VW,{5728: 3}
ALV8TTQUDD9AU,"{5728: 3, 8526: 5, 34562: 5, 72612: 5, 77407: 5, 224953: 5, 248583: 5, 488747: 5}"
A3GVI41XKAFM8M,"{5728: 5, 22194: 4}"
ATWXE9IPWQZGH,"{7910: 5, 60517: 4, 134571: 5, 152853: 5, 156077: 1, 162194: 1, 208294: 5, 232425: 2, 258010: 4, 260588: 5, 273819: 5, 294369: 5, 349204: 1, 367610: 5, 486736: 5}"
A3JMKUZ4R88K5M,"{5745: 5, 74733: 3, 140586: 4, 225986: 3, 232644: 3}"
A2BTCJYYOWWQM6,"{5765: 5, 518568: 5}"
A1HCXJQMF94N9K,"{5801: 5, 125916: 5, 132724: 1, 329528: 5, 364165: 3, 406018: 4, 416181: 5, 445685: 5, 447775: 4}"
A1HY5DOJCVB8MG,{5809: 5}
AAYS52OBOEE40,{5809: 5}
A1NV6B4QHP3MRQ,{5809: 5}
AGPBXAJSN8IQ2,{5809: 4}
A1WVF1W9484XQ3,"{5809: 5, 32369: 4, 34955: 5, 79206: 5, 79686: 5, 105851: 5, 110293: 5, 149006: 5, 200752: 5, 221786: 5, 259199: 5, 295094: 5, 365220: 4, 397655: 5, 402967: 4, 408482: 5, 452378: 5, 461056: 4}"
A3MLQWZCACJACB,{5809: 1}
A3UAZFNVDOZULB,"{5826: 4, 87516: 5, 240126: 2, 313220: 1}"
A3O5XSNHYE5A8A,{5826: 2}
A1LBI6DHR8P56J,"{5828: 2, 67390: 5, 98927: 5, 114517: 4, 137677: 4, 167643: 5, 172268: 3, 193260: 5, 198031: 5, 209136: 5, 214730: 5, 254780: 5, 294671: 5, 322156: 5, 329238: 4, 456481: 5, 466532: 5, 516121: 5}"
A1ZSLJDW2YQ1K9,"{5829: 5, 163865: 5, 185541: 4, 215414: 5, 240887: 3, 275319: 5}"
A3V71K6C99NJMU,{5840: 2}
A2Z14EFCA3IZHX,"{5866: 5, 11323: 4, 11797: 5, 16305: 5, 18590: 5, 23775: 4, 23786: 5, 55809: 5, 66261: 5, 72781: 1, 101262: 5, 106298: 5, 109176: 5, 119064: 5, 142525: 5, 164105: 4, 169662: 5, 172391: 5, 201800: 5, 271535: 5, 282200: 2, 286625: 5, 286685: 5, 289510: 5, 289658: 5, 318690: 5, 389164: 5, 400131: 5, 408026: 5, 410815: 5, 427000: 5, 457538: 4, 479262: 4, 503217: 1, 513609: 5}"
A2XF1ODEORL8ZQ,{7935: 1}
A1HSGULR1HTQFA,"{5875: 3, 6966: 5, 40286: 5, 78574: 5, 172993: 5, 243253: 5, 466508: 5}"
AC6V3KX3PGQZ6,{7946: 5}
A1K36FEE8SAY5R,"{5937: 5, 286869: 1, 300433: 2, 508011: 1}"
A3S8TVA1XS7QVI,"{5939: 3, 200820: 5}"
A6CQ6W46IHYEE,"{5947: 4, 34558: 5, 70205: 1, 128639: 5, 203162: 1, 516236: 5}"
AEEX8622615HV,{5947: 5}
A14M0TAAQOCEI8,"{5971: 4, 71151: 3, 74497: 4, 111562: 5, 192856: 4, 338332: 4, 361218: 3, 425061: 5, 472203: 1}"
A2QBOZO62HN6FG,{5974: 5}
A5LNFD27F4EY,{5977: 5}
A27QBBEIFLW5T9,"{6016: 5, 318917: 4, 365959: 4, 500383: 3}"
A2QJ1Q83I94V4N,"{6017: 5, 502159: 4}"
A1ZBKDLDBF020I,"{7961: 3, 63195: 3, 479123: 5}"
A1KISBM4ST9O3U,"{6064: 2, 29132: 5, 241972: 5, 409952: 2}"
A3HRE1LAMD1J1,"{6067: 5, 94016: 4, 155682: 4, 185992: 5, 504760: 4, 524168: 4}"
A496GZ0N61RA0,"{6067: 1, 25498: 5, 61325: 5, 145521: 1, 185846: 5, 212761: 5, 259199: 4, 279061: 5}"
A18YB9FHG2QMZ6,"{6067: 5, 402903: 5, 429151: 5, 455182: 5}"
AW0H3M8PDCX03,{6067: 5}
A2UOBPRIH6UBEM,"{6067: 5, 15459: 5, 34777: 2, 69790: 4, 89146: 4, 90682: 5, 107851: 5, 151473: 5, 173557: 4, 210060: 5, 256163: 5, 276447: 5, 293231: 5, 293355: 4, 299041: 4, 311061: 5, 331098: 4, 361484: 3, 377656: 5, 387731: 4, 466663: 1, 473841: 5, 512882: 5}"
A185J78YAZG85Y,"{6067: 1, 408429: 5}"
A16QF1Q0VYDUMG,"{6067: 5, 12492: 5, 94016: 5, 123160: 5, 225883: 5, 270295: 5, 382731: 5, 508034: 5}"
A2ENU7RB48VUF5,"{6080: 4, 21270: 4, 21554: 5, 120218: 1, 138084: 5, 198536: 2, 232388: 4, 234584: 5, 256780: 3, 259684: 1, 277788: 2, 330470: 5, 336469: 5, 391647: 4, 400222: 2, 426208: 5, 475351: 5, 492168: 2}"
A2SVJ4TK5V2T6F,"{6083: 5, 132329: 5}"
A2I4I9JYKXUN29,"{6083: 5, 40990: 4, 119638: 1, 179206: 1, 260643: 1, 265761: 1, 383993: 4, 404664: 5, 429329: 3}"
A1D7IJB24HGXSJ,"{6084: 1, 125011: 1}"
AOWYNR90LA3AO,"{6089: 2, 61818: 2, 85667: 5, 105868: 5, 169132: 4, 232037: 4, 284619: 1, 292436: 1, 352252: 5, 474196: 5}"
A1L1KRLXKKWLI7,{6107: 1}
ADHG5Z9SH4DA,"{6116: 4, 24670: 5, 59865: 2, 127392: 5, 193191: 4, 227033: 4, 263765: 3, 267992: 5, 376421: 2, 415021: 4}"
A2CNES2YLLTCAB,{7976: 5}
A2FV0TSWCULW44,"{7977: 5, 16986: 5, 75194: 5, 115016: 5, 232859: 5, 267530: 5, 346608: 1, 365585: 5, 387264: 5, 512214: 5, 514340: 5}"
A1ULKXDXX8LOQQ,"{6142: 5, 209508: 5}"
A3U38ZN3IUWFKP,"{6142: 5, 111895: 4}"
A1GXASNOBKSFFY,"{6142: 3, 227510: 3}"
A8HC2VBCTU79Y,"{6149: 1, 96390: 1, 476649: 1}"
A357HXBLEOAT72,{6149: 5}
A8YQOUQ8SUDLT,{6230: 5}
A1ZCDRSFTTR2GG,"{6246: 5, 345342: 2, 525905: 5}"
AXITY7T1X2APX,"{6255: 4, 130748: 5, 387185: 5}"
ARYEOUSPUMXPT,"{6257: 5, 407819: 2}"
A953AW7NPTOKH,"{6260: 3, 326632: 4}"
A140B3JAD0USO9,{6263: 1}
A184222AFP0QA5,"{7990: 3, 257094: 5, 343258: 5, 396145: 5}"
A6INL7ATB6V8B,"{7990: 2, 261442: 3}"
A2TGCSA68TRW1B,{6327: 5}
A3SEA2ZEHQBKUV,{6361: 5}
A1HH1NZZS1AB31,"{6361: 4, 58549: 5, 314379: 5, 338158: 5, 365565: 5, 377968: 5, 388964: 5, 462652: 5}"
A141BNYVRELXGY,"{8003: 3, 250964: 5, 263447: 1}"
AOYKD7G6QJ52K,"{6385: 4, 10967: 4, 21270: 4, 43544: 5, 183110: 2, 206299: 5, 213660: 4, 384001: 5, 384381: 4, 516389: 3}"
A3D8YGN790VSD8,"{6385: 5, 156094: 5, 447369: 5}"
AN3AAHF4F3G5U,"{6391: 2, 318990: 5}"
ASLSSSI5XUMJR,"{6426: 5, 39068: 5, 45689: 5, 67282: 2, 160865: 5, 211064: 5, 221619: 5, 394473: 5, 481879: 5}"
A2NG23RI373OU5,"{6444: 5, 250959: 5, 308469: 3, 450316: 1}"
A1EWJCQF2BY69N,"{6448: 4, 22963: 5, 53408: 4, 157660: 5, 237747: 5, 314096: 4, 319103: 5}"
A2GFO28ALCKXJQ,"{6460: 4, 55871: 4, 162921: 1, 186701: 5, 188678: 4, 237759: 5, 237782: 3, 270159: 1, 293990: 5, 299024: 3, 302949: 1, 348371: 5, 406477: 4, 414643: 3, 456835: 5, 495404: 4}"
A1HNVQCLBSYSXU,"{6469: 5, 98083: 5, 175786: 5, 225211: 5, 503264: 5}"
A31AEG9KOZ8Q9F,"{6472: 2, 24011: 4}"
A20TQVBU2QL3DU,"{6499: 2, 32713: 4, 41211: 4, 431979: 1}"
AVO0XQ98EHLG0,"{6523: 5, 124485: 5, 448199: 2}"
A2RKQMHSNFY1X0,{6568: 1}
APD5YNKAOUT95,{6570: 5}
A3EZIOXXS0MQ2N,"{6623: 1, 48372: 5, 95986: 5, 134953: 5, 387386: 5, 395865: 1, 516372: 4}"
A2UGJ6FDXIGIG4,"{6623: 5, 148491: 5, 313574: 5}"
AGHYWJLDLA9T0,{6623: 5}
A19FN25Y2635S7,"{6631: 2, 75221: 5}"
A2NF88B81BAXET,"{6632: 5, 20411: 5, 72612: 5, 257094: 5, 274055: 5, 525036: 5}"
AQDPI7JRJ48V6,"{6632: 5, 152135: 4, 509468: 5}"
A2ACI9CT2WA8UY,{6632: 1}
A1OQCM173JRBSJ,"{6632: 5, 36501: 5, 336539: 5, 346916: 5}"
A22IQ5BRHP3V9K,"{6673: 5, 46279: 5, 266826: 3}"
A3I93H3C07HRU5,{6693: 4}
AOWMQQLGWBKQ7,"{6701: 1, 314152: 5}"
A11CZUQE36YC4W,{6702: 5}
A39OWKP077WIV6,"{6716: 5, 140690: 5}"
A1HU0M8K8BUKA9,"{6748: 5, 58617: 5, 68947: 1, 92902: 5, 151607: 5, 160195: 5, 224157: 2, 287899: 5, 428732: 5, 429475: 5, 495677: 3, 525219: 5}"
A30JACJHEAAW16,{6759: 1}
AAPT6G750YGMM,"{6761: 5, 198763: 5, 381730: 4}"
A3E7G0DV1QXULV,{6799: 5}
A3NIGM5YG2VJKZ,{6804: 5}
A32CPI7VR9DQHP,"{6827: 5, 72612: 4, 88861: 5, 128976: 4, 154017: 5, 172626: 3, 188783: 4, 332202: 4, 421911: 5}"
A3B6CRKCE2W64O,{6844: 5}
A11DKBZO5KAADW,{6883: 5}
A1IJXOE61H2CAY,{6883: 5}
A2EJ36FFF800MP,"{6883: 4, 75566: 4, 485193: 4}"
A2C1UAUTDVT1S7,{6883: 5}
A37PL7UFIMYFBO,{6889: 4}
A1CM581GU7LKLU,"{6889: 5, 257267: 5, 335077: 5}"
A3HJW8KWJPS12J,"{6889: 5, 186254: 3, 248433: 5}"
AWNUCDU3Z07TI,{6889: 4}
A2VCNH95AZYOEZ,"{6889: 3, 437753: 3, 453690: 5}"
A1939PWG4QPGYZ,"{6894: 5, 65081: 5}"
A2A864HVC9PIZD,{6894: 5}
A2MN49TRL9EXXK,{6894: 1}
A3NC3O383HC9MJ,"{6915: 5, 58074: 1, 72384: 1, 120380: 1, 145802: 3, 154373: 5, 157350: 2, 167062: 1, 173553: 1, 187248: 3, 200382: 1, 204517: 5, 215117: 1, 244075: 1, 250396: 1, 259293: 1, 263267: 3, 278052: 5, 289281: 1, 297115: 1, 313296: 1, 354731: 2, 362538: 5, 366998: 5, 382855: 4, 404490: 4, 407597: 5, 415772: 5, 428658: 1, 437247: 1, 441575: 5, 494154: 1, 498781: 2, 506308: 1}"
A2PPKZPDXIA9N7,"{8039: 4, 193927: 3, 213590: 5, 217075: 5, 263319: 4, 439945: 5, 457918: 5, 458317: 4}"
AA87N8ENM1WGE,{6957: 1}
A283T28M2CS5ZB,{6966: 4}
AQ3KRL08S98UC,"{8041: 5, 267618: 5}"
A3VVGF0UTMS7FF,{7001: 5}
AX668BUQRHI7C,"{7001: 4, 56707: 4, 204685: 4, 371979: 4}"
A2IZKR1183SV6K,"{7026: 3, 382341: 5}"
A2AW91612XJHD4,"{7031: 5, 21675: 5}"
A1L6TLOOGILP22,{7084: 5}
A1R641QGFKY77H,"{7084: 1, 261742: 1}"
AAPX8VJA99PTQ,{7084: 1}
A1TWEVW2WV0TGX,"{7084: 5, 161523: 4}"
AXX38AHMSGJOE,{7084: 5}
A2DCVQ32STML4B,"{7084: 2, 194073: 2, 288692: 2}"
AAX10PSHLLG37,"{7084: 5, 64910: 2, 82739: 2, 85950: 3, 153608: 4, 266977: 4, 282416: 1, 334981: 2, 339745: 5, 355386: 5, 372545: 5, 393401: 5, 445622: 4, 473719: 5, 481879: 5, 482297: 5, 513498: 5}"
A1LVGOND1VP1IR,"{7084: 3, 72397: 3, 117663: 2, 241120: 3, 381729: 4, 400669: 4, 495819: 4}"
A23OT7DJEUX0AD,{7084: 1}
A3UE7ED97OV0OH,{7084: 5}
A30XDFGLN04L61,"{7085: 5, 285265: 5, 431647: 5, 500922: 4}"
A2ASLLZJTSP6QO,{7085: 3}
AYEX6AOWX78EL,{7113: 5}
A1P09J5XA9XZRC,"{7115: 1, 185708: 3, 456124: 1}"
A29SQ9JVL9Z5KJ,{7166: 3}
A3QSI1F3PC5CXW,"{7172: 2, 384456: 3}"
A2EAVMP1E9OGJ4,{7174: 4}
A26ZY3P5KKQWN5,{7177: 5}
A20ZKLPUA54M8W,{7177: 4}
A2YTXO9WEBT108,{7192: 5}
A1OZ5VQIL517W8,"{7195: 5, 320491: 5, 512721: 5}"
A2M5PFFD5VQPQX,{7199: 5}
A103ZFAHB93RM0,"{7199: 5, 256163: 5}"
A1BJRC9LGKRZH9,{7199: 5}
A15AY8VWZKQQYW,{7199: 5}
A3M186A2UPGQ55,{7199: 5}
A30S347D03VPHM,{7199: 1}
A2QM5YN0ZM57UZ,{7199: 2}
A37YGT1L9OWH5Z,"{7238: 5, 524868: 5}"
AWY1DDGK9KDKW,"{7263: 3, 9473: 5, 28560: 5, 44874: 4, 58584: 4, 115861: 4, 159613: 5, 223140: 5, 237782: 5, 289299: 3, 288857: 4, 327540: 5, 345327: 5, 357294: 4, 372090: 4, 425049: 5, 427643: 4, 453639: 4, 487432: 5}"
A19ESZGDEO388C,"{7327: 2, 84827: 1, 111116: 2, 121938: 1, 273620: 5}"
A2MZUWMHAVLOJY,"{7327: 5, 416922: 5}"
A1LWQXYRLE3ECV,"{7327: 4, 61818: 4}"
A25LU5KQ4WQE22,"{7327: 5, 11283: 5, 419276: 5, 427937: 5}"
A1EY4ROHMERO0E,"{7327: 2, 505163: 1}"
AOQAOBNBA717N,"{7327: 5, 8417: 5, 24670: 4, 68871: 5, 79703: 5, 99475: 5, 124587: 4, 167052: 5, 174106: 5, 187494: 5, 187603: 5, 190461: 5, 197943: 5, 253413: 5, 269115: 1, 302745: 5, 307364: 5, 310883: 4, 318447: 5, 318927: 5, 334068: 5, 355055: 5, 355185: 5, 360271: 5, 365507: 5, 378918: 5, 386902: 5, 394494: 5, 410489: 5, 410610: 5, 415312: 5, 418205: 5, 466190: 5, 489275: 5, 502077: 5, 513088: 5}"
A3QSTAIV83Z7XF,{7327: 5}
A2T4A5ULB30PXU,{7327: 1}
A2HAL5NAJGTPWG,"{7327: 5, 510502: 4}"
APTZBU2VHKKB8,"{7328: 4, 61818: 1}"
A193MQ1YSXHL5H,{7394: 4}
A2PHYW91KSVK85,"{8065: 3, 155669: 5, 164920: 5, 176604: 1, 446836: 3}"
A2630Z4O67THIW,"{7466: 5, 56568: 1, 115489: 5, 318558: 4}"
A24NZBHTYCKDIA,"{7473: 5, 129171: 4, 249895: 4}"
A3LKJ9N241BJ25,"{7473: 4, 59903: 4, 107005: 5, 186331: 4, 233578: 4, 233705: 3, 306919: 3, 328141: 4, 382575: 5, 387746: 4, 491070: 3, 501145: 1, 524424: 3}"
A2PS4X0PAAP18P,"{7473: 5, 79557: 5, 82192: 4, 94700: 5, 132097: 4, 188078: 5, 318361: 5, 346832: 5, 350394: 5, 358125: 3, 388256: 2, 459619: 5, 474206: 5, 499976: 5, 513584: 5, 520783: 5}"
AKV7Q8XQP5BSC,"{7478: 2, 127091: 5}"
A39GZ05RCNLB9J,"{7503: 4, 144513: 5, 214384: 5, 246276: 1, 267530: 4, 369131: 5, 374531: 5, 435492: 5}"
A3TDN31CXZHSOY,{7547: 1}
A35O3BUU1DRPYS,{8071: 5}
A2ZDZOJ5Q613M2,"{7570: 5, 443664: 5}"
A3I2FSXJAO6H1Q,"{7597: 5, 97637: 5, 104537: 2}"
AGF2UBSFF2ODY,"{7597: 5, 507975: 1}"
AUY38KJHEU4VO,{7597: 5}
A2DQ0UDQIWJMWQ,"{7597: 3, 28340: 5, 36857: 5, 51971: 4, 75789: 5, 75997: 5, 99945: 4, 102862: 5, 123353: 5, 128868: 5, 136512: 5, 149550: 5, 170264: 5, 194182: 5, 197349: 5, 199838: 5, 227541: 5, 252227: 5, 254655: 5, 322596: 5, 329330: 5, 340484: 5, 354000: 5, 360607: 5, 364963: 5, 435680: 5, 438323: 5, 457169: 5, 458742: 5, 461885: 4, 472400: 5}"
A13Q7MMIE7K4U6,{7609: 1}
AG1V0C5T2BVS7,{7644: 5}
A34QCYS2HX9FIN,{7662: 5}
A1Y1QDYBQ0G2V6,"{7662: 5, 46740: 4, 62205: 4, 98002: 4, 144147: 2, 269170: 3, 280113: 5, 287761: 5, 293475: 4, 376771: 4, 424551: 4, 436553: 4, 512082: 4, 523778: 5}"
A2E1C7TDHBFK6W,"{7681: 5, 15459: 5, 80530: 4, 149529: 5, 281448: 5, 292496: 3, 326936: 5, 429938: 5, 461186: 5, 493911: 5}"
A2RRZ37E6APCPS,{7709: 5}
AOD2IP3ZASBQ9,"{8077: 5, 436277: 5}"
ARZFQVI52CKQ9,{8078: 5}
A3HV10458SSRVM,"{7745: 2, 33541: 4, 44603: 4, 59903: 1, 131587: 5, 164900: 5, 191627: 4, 198677: 5, 203008: 5, 205738: 5, 204816: 5, 210590: 2, 294476: 5, 317066: 5, 337494: 5, 352073: 5, 397238: 5, 413950: 3, 445605: 5, 455955: 4, 463772: 5, 472379: 5, 481879: 5, 524651: 5}"
A3FU0DZUEIQDG2,{7790: 4}
A2396ASCFP9L7F,"{10424: 5, 65951: 3, 82011: 4, 110827: 3, 118758: 5, 126857: 3, 150199: 2, 147853: 5, 152853: 4, 155737: 5, 168621: 4, 236916: 5, 242264: 4, 260776: 5, 299515: 4, 312537: 5, 341277: 5, 359738: 5, 388619: 5, 396539: 5, 396556: 5, 422702: 4, 430691: 5, 441372: 4, 446647: 5, 451927: 1, 485985: 5, 488906: 2, 504955: 4, 507543: 5, 523100: 5, 523101: 5}"
A253WZQAB48NF3,{10425: 1}
A2ISF5L00KI04O,"{8110: 5, 19832: 4, 130488: 5, 153156: 5, 168796: 3, 177249: 5, 186380: 5, 323892: 2, 327796: 4, 455954: 3, 480067: 5, 497105: 4}"
A21C8H5FM6WVS2,"{8117: 5, 191316: 3}"
A13ECLMQCHK6FX,"{8122: 5, 81921: 5, 95035: 5, 202918: 4, 334593: 5, 428132: 5}"
A3LW29P8V5Q9I2,{8122: 5}
A2QISX2CF57W9F,"{8122: 4, 54122: 4, 257992: 4}"
A13WC378CMA6CN,"{8122: 5, 24680: 5, 263368: 5, 460553: 5}"
A32K8JCS8S1YOH,{10435: 5}
A3OZ8J93QEB1OE,{8128: 5}
A2TWOFIDV4U016,"{8128: 5, 34235: 4, 383376: 5}"
A37V55SFOHTSX,{8129: 4}
AUSAKTBWOOLJ0,"{8129: 3, 299799: 5, 315557: 3, 383648: 5, 496902: 3}"
A3QX0EJYNRTWTD,{8130: 5}
A16PMKNN0RI2,"{8130: 5, 13705: 5, 68839: 5, 163888: 5, 206268: 5, 365546: 5, 406460: 5, 523778: 5}"
A2DG6OEWO671E8,"{10441: 3, 12977: 4, 84326: 5, 247509: 5}"
A38AK2ZATQWLYU,"{10444: 3, 141294: 5, 266879: 2}"
A3L5NC63SAWL6E,"{10444: 3, 325695: 3}"
A1WB7BWQO9QM1E,{8177: 5}
A85NEDKC7UBNS,{8183: 3}
A3H3IWVA5FHNRG,"{8205: 5, 363252: 3, 373444: 5}"
A3B80FG91OCXG,{8205: 5}
AS3NU8INB6ZC6,{8215: 3}
A3I071Q5DNJCAE,"{8222: 5, 88410: 5, 95766: 4, 313767: 5, 463543: 5}"
A1QPDBF0I18XDG,"{8232: 5, 229267: 4}"
A2QKG98CC32JG6,"{8250: 3, 214462: 5, 342322: 5, 446079: 5}"
A1JVPB82DJ8ZIZ,"{8250: 1, 33200: 1, 144030: 1, 153704: 5, 158480: 1}"
A8OLN06YLDWGA,"{8266: 1, 149006: 4, 188144: 5, 240332: 4, 314152: 3, 519103: 5}"
A3RF5IPR77RV07,"{8267: 4, 29414: 1, 105720: 5, 189595: 1, 289212: 1, 408197: 5}"
A20GQIUFA2LJ9C,"{8317: 5, 93086: 5, 100877: 5, 139374: 2, 381303: 1, 425720: 1}"
A3FKQLWKQ3SKDW,"{8317: 4, 72058: 5, 171605: 5}"
A7ZCJEEN0DK0I,"{8381: 1, 374913: 1}"
A1F0D5CKKP368U,"{8381: 5, 8609: 1, 137446: 4, 143394: 4, 149230: 5, 276938: 5, 292959: 5, 319176: 5, 352502: 4, 355368: 4, 442889: 4, 518841: 4}"
A1O1OUF1ZK1IEN,"{8381: 5, 431849: 5}"
A33R5VBU8OJUC5,"{8400: 5, 138084: 5, 178754: 5, 312106: 5, 469633: 5, 491123: 1}"
A2O0W8B80OTQTE,{8419: 5}
A2MXW9G0FIZRKU,{8419: 1}
A3JSTIYXHBB7SQ,"{8419: 5, 25158: 3, 42169: 5, 100815: 4, 112799: 5, 129874: 4, 151877: 5, 171770: 5, 181154: 5, 194211: 5, 204612: 4, 231922: 4, 293990: 5, 461452: 5, 486974: 5, 514340: 3, 519669: 3}"
A2SYV0OMJ8UFXF,{8426: 5}
A3OWF5K133Z214,{8428: 4}
A30U6OCWLOVYC0,{8428: 4}
A8MAGZQ0D1R11,"{8428: 5, 407591: 1, 502911: 5}"
A28DJ4FW2LG77Z,"{8428: 5, 27107: 5, 43544: 5, 43874: 5, 49380: 5, 56585: 5, 62627: 4, 68967: 5, 84616: 5, 98625: 5, 98811: 5, 143258: 5, 163952: 5, 168251: 4, 176940: 5, 177118: 5, 195365: 5, 249557: 5, 251081: 5, 255812: 5, 277778: 5, 293726: 5, 303312: 5, 315808: 3, 316156: 5, 347093: 5, 347104: 5, 355185: 5, 371636: 5, 389320: 4, 405130: 5, 424077: 5, 444450: 5, 455940: 4, 456612: 5, 476260: 5, 524535: 5}"
A2FOS9X6HJZEBY,{8428: 5}
A3414ISZPECSAJ,"{8428: 1, 478117: 3}"
A224BZLBXYJ3R7,"{8428: 2, 24119: 1, 116139: 1, 145666: 5}"
AKTVJDA24LLHA,"{8428: 5, 78135: 5, 254299: 4}"
A3G0QEP98SL8XP,{8428: 1}
A1V5XDKBWSHHX5,"{8471: 1, 53776: 1, 103756: 5, 156154: 5, 160053: 5, 240438: 2, 264218: 5, 290966: 5}"
AO26MHT6BVD0H,"{8490: 5, 347104: 4, 516020: 3}"
A2LSXXB93PMZXI,{8495: 1}
ATQ05GW2JQ4HB,"{8508: 1, 243096: 1, 373446: 5, 383849: 5, 498681: 5}"
A3F2T9SI5WJ74S,"{8525: 5, 187578: 4}"
A3BTWTY5UFTTGY,"{8534: 3, 58944: 3, 443717: 3}"
A1K0AI8015WJOU,{8546: 5}
A3IGEBVBIRMIM8,"{8552: 5, 89840: 1, 106393: 5, 123373: 1, 151186: 5, 170659: 2, 185869: 5, 195073: 1, 218686: 2, 241120: 5, 253209: 5, 288404: 5, 293446: 5, 325886: 2, 338859: 1, 342582: 1, 362109: 5, 391182: 5, 400669: 5, 440113: 4, 441768: 5, 452126: 5, 512505: 5}"
A2RF50RI09ZSE8,"{8552: 2, 158853: 5, 204026: 5, 327041: 1, 408668: 2}"
A1O1Z2L37Q989D,"{8552: 5, 290108: 1, 518844: 4}"
A3I7194OZT0OM3,{8552: 1}
A2CYJO155QP33S,"{8552: 5, 19531: 3, 53774: 5, 257094: 5, 297685: 5, 471468: 5, 487706: 5}"
A1HUBLBEPYHWBI,"{8552: 3, 187858: 3, 195352: 5, 213568: 5, 251081: 5, 257094: 5, 279721: 5, 302328: 5, 369122: 3, 426943: 5, 429938: 3, 439070: 5, 514736: 5}"
A3L84JNFS2DJBM,"{10501: 1, 100450: 2, 208440: 5}"
A28GH3ZGZN1XHE,"{8560: 1, 508343: 5}"
A1OYECILGWL217,"{8560: 1, 93120: 1}"
A14N7MFIJC7D2,{10508: 2}
A370B5ALFIW146,{8599: 5}
AUNTF0959AHNH,"{8608: 2, 328858: 4}"
A39Z7BOUKATT8,"{8609: 5, 50555: 4, 98625: 5, 120536: 1, 143470: 5, 191087: 5, 254780: 5, 355638: 5, 374248: 5, 381101: 5, 385543: 5, 387731: 5, 431476: 1, 452293: 5, 474589: 5, 508366: 4, 509024: 5}"
A1VOOL42YJ4Z4X,"{8614: 5, 44205: 5, 319862: 4}"
A3FP3M3AXFBSE5,{8614: 4}
A19TNJS6XSTLHJ,"{10512: 4, 373694: 4}"
A25ET6HO550WJZ,"{10512: 5, 337855: 5, 430901: 5, 438573: 5}"
A3JQJFC0HOZ0RY,"{10512: 5, 31622: 5, 42759: 5, 227517: 1}"
A19JKI3H0G7KHO,{8642: 5}
A55CPJW9125YR,"{10524: 5, 10531: 3, 309913: 5}"
A1NDJCA2E5YBR8,{8696: 1}
A4JG79IY4IFCG,{8706: 1}
AL2DKOEV4WHAS,"{8711: 5, 43544: 2, 366414: 4, 392791: 1, 421942: 5, 512082: 3}"
A3VXN6FOH1T75P,"{8711: 5, 447659: 5}"
A21CGQJX3PEUMS,"{8717: 4, 31980: 4, 58826: 3, 94016: 5, 101696: 1, 122824: 3, 211999: 4, 329761: 4, 452006: 1, 489516: 3}"
A150FAYQXM9JNH,{8729: 5}
A19F428N0ZJXGB,"{8736: 4, 23446: 5, 24119: 5, 26673: 5, 98747: 4, 124910: 5, 137415: 5, 153185: 4, 156391: 5, 164402: 5, 200752: 5, 242710: 5, 278957: 5, 342146: 5, 343359: 5, 397422: 4, 500109: 5, 508355: 5}"
A16HV52V97G5GN,{8736: 5}
