A2HLOMXD15UQ5F,"{2509: 5, 291734: 5}"
AAX2047FJFKCS,"{48969: 5, 58215: 5, 149018: 5, 270404: 5, 282301: 5, 286378: 5, 316702: 5, 387264: 5, 419491: 4, 458944: 5, 478975: 5, 489640: 4, 513864: 5}"
AGPATQ0UQ7CT3,"{48973: 4, 106051: 4, 299773: 5, 393414: 4}"
AJM07C2LIO76B,"{48973: 5, 144375: 4}"
A3TBHY5VS0LGZZ,"{48983: 3, 51943: 3}"
AJSPNNERL5OSW,{48983: 5}
A2LPT0K19J0EP8,{48983: 4}
A1LWDTKA3O8UOP,{49039: 4}
A1I4RKL77DXT07,{49086: 5}
A1LYIEOMYF8SEZ,"{49129: 4, 402982: 2, 479696: 2}"
ACDUY79SYIVCT,"{49134: 2, 51136: 3, 245515: 3, 428648: 4}"
A12YLXYAPZDD5M,{49190: 5}
A373PHO790E076,"{49204: 5, 168726: 5, 214171: 5, 253618: 5}"
A17RHM0TSPQTHV,"{49228: 5, 105240: 1, 167811: 4, 176746: 4}"
A3OZ94DJ8IRX3O,{49242: 1}
A107H7MD46RCBZ,"{49258: 4, 210901: 1}"
A99LXENSRO6K4,"{49263: 4, 129389: 4}"
A1OWR9ABKIKI58,{49263: 5}
APE8TU02WW8U5,"{49263: 4, 398331: 5}"
A2MHDG5Q9XJUBY,{49263: 5}
AEPJR21F49RXQ,{49263: 1}
A3FI3N6IHSL3D0,"{49291: 5, 85796: 5, 324526: 5, 342582: 5, 344982: 5, 378759: 5, 442896: 5, 474894: 5, 498256: 2, 516236: 5}"
A2AENT1ABM84XZ,{49372: 2}
A1KPJ31Q33CMSM,"{49380: 5, 120764: 4, 172373: 5, 267241: 3, 323656: 5, 352437: 5, 385269: 3, 392667: 4, 458593: 3, 458956: 3}"
A1APV84ONFIID5,{49380: 5}
AJQZKXYYLKSPP,"{49395: 1, 196489: 5, 233886: 4}"
A34GHYWMWG9PO8,"{49395: 1, 490479: 4}"
ASPEXOB6GFXD0,"{49417: 3, 79777: 3, 272422: 3, 350824: 5, 352902: 3, 375903: 5}"
A2WO5Z30WFY3X4,{49418: 5}
A3SC86H4A9CUVU,"{49435: 5, 73211: 5, 207327: 5, 256480: 5, 369075: 5, 369735: 3}"
A2HQ91QK8KWGX1,{49474: 2}
A2QERDVTK5S67L,{49479: 1}
A2EU9N6XM77R6E,"{49484: 5, 96440: 4, 129102: 5, 212461: 5, 367432: 5, 521998: 5}"
A1AM2B8H9E1MO8,{49486: 4}
ALJXY8CCRYMRN,{49486: 5}
A1985YV9PVZM9A,{49486: 5}
AH2Z687YZ7QNQ,"{49488: 5, 114742: 5, 254654: 5}"
AG8G4MEPZG6WZ,{49509: 5}
A157SOJKI3KPM1,"{49509: 4, 262819: 5}"
A3MV7EN341ZSPI,"{49517: 5, 517350: 5}"
A1ZYY6SU4UWF4W,"{49517: 3, 348763: 4}"
A1M0LYV81KCK7J,"{49528: 4, 200054: 5, 334981: 5, 400328: 2, 420392: 4, 498942: 5}"
AELH5L73SPD3H,"{49539: 4, 409830: 3}"
A3DLML1MQIJ302,"{49592: 5, 346728: 5, 501308: 5}"
AZYVP031M1B8H,"{49596: 5, 319059: 5}"
AVO8KGZIV1O02,{49621: 5}
A1FFFN6BMMA2WB,{49629: 3}
A3VD9RD0VNPFGF,"{49658: 5, 111912: 1, 146344: 3, 187716: 1, 202323: 5, 248935: 2, 272503: 5, 279336: 5, 347657: 3, 358840: 4, 393525: 5, 415655: 4, 453524: 2, 502742: 1}"
A16RQR4M9NIG0N,"{49662: 4, 203248: 4}"
A12VTG38O5VJG4,{49737: 5}
A29DCTS3Q2CC3W,"{49737: 3, 75773: 4}"
A3CSCL2S8D4IAG,"{49745: 4, 130008: 3, 131587: 5, 268414: 1, 419652: 3, 517745: 5}"
AKDV00KR53IZA,"{49800: 5, 438349: 5}"
A2GRJX9F69AK4G,"{49826: 4, 65447: 3, 205334: 4}"
A25RFHMITF236T,{49829: 5}
ATROSMP5L6IH5,{49842: 5}
AVG6KAKE8YM6C,{49855: 2}
A2JOHKWNM4OZ3R,{49857: 5}
A2PHPEA6OTZX2S,"{49857: 5, 152658: 5, 227541: 4, 384928: 3}"
A2D8EF8J9ECTRC,"{49857: 5, 395679: 5}"
AT2X4L7R87VKZ,{49857: 2}
A38CXDXJF8NFV6,"{50249: 5, 470473: 5}"
A1JFEEZU9XPP5P,"{49939: 5, 122249: 1, 308542: 5, 358142: 3, 519302: 3}"
A2ASNFIHWYCPIV,"{50260: 3, 148255: 4}"
ASZ26F6P6Y3IV,"{50286: 5, 201411: 4, 312769: 1, 331159: 5}"
A14WC9VQFHDY99,{50298: 5}
A37WNYC3OLFLI8,{50302: 5}
A2CUSTGK7MGUH,"{50324: 4, 349522: 5, 367921: 5}"
A2RFULHVIS60OF,{50341: 3}
A2QMQPPWG8TL0M,{50375: 3}
A2HK28NE3ML2L9,"{50391: 4, 65776: 5, 197526: 5, 202920: 5, 323388: 1, 365441: 4, 402127: 5, 417530: 4, 438775: 4}"
A95HZ6QWTLBYN,{52751: 2}
A1WPGLJ8VFDFSR,"{50435: 1, 63491: 5, 142509: 4}"
A3RJIVVKA7PCN3,"{50435: 5, 294705: 2, 299832: 3}"
A2Y5B6TIB5UIE0,{50435: 5}
A26N9BBOTU9WU9,{52754: 4}
A2B5F4GWR57672,"{50448: 5, 88319: 5, 482637: 4}"
A153529MXQ8PPA,{50448: 3}
A35A2NY0UKBW7S,"{50452: 5, 417891: 5}"
A2HWI7UOZRQ8H8,{50462: 5}
A2LNCZ26HWQVFL,"{50518: 3, 100739: 5, 140012: 5, 248364: 5}"
A2T0J0UQ4PJE5U,"{52787: 4, 273357: 5}"
A25W7CIWHPZ0N1,"{52787: 3, 378718: 1}"
A3L1GVI9T98P81,{52787: 3}
A3GW45CKZ40QLM,"{52788: 4, 82226: 4, 499430: 3}"
A1QX06OU1L1TL9,{52789: 5}
AN4AOWQGQQWMV,{50557: 5}
A25W6NIVRD8YP6,"{50557: 4, 336066: 3}"
A3I7Y6A17COFOM,"{50557: 5, 187295: 5}"
AQWQ77YCMZXZ4,"{50557: 5, 61680: 4, 331718: 2, 352502: 5, 375788: 4, 420504: 5, 432139: 5, 509191: 1}"
ADDAP14Y4CC86,"{50566: 1, 172811: 1}"
A3QLZ1YMQ3JV83,{50566: 1}
A3N9UJQOQEK5YE,"{50586: 5, 58272: 5, 245332: 5, 391871: 5, 439152: 5, 455148: 5}"
AVCBMAMRNK3IE,"{50602: 5, 248042: 4, 326123: 5, 346897: 2, 492311: 2}"
A3ECVV6O10QYKG,{52802: 4}
A3K0DDM22RM7Z1,{50621: 5}
A2R1UBEAS9GL64,"{52808: 4, 97815: 5, 227267: 4}"
AVGLI1ZLJ1EHN,"{50678: 4, 289414: 4, 399684: 5, 441707: 3}"
A3GR9UJP2CF3TQ,{50682: 1}
AB0H7TXGNPLMV,"{52809: 2, 473054: 5, 524214: 5}"
AZ9X81447PEM0,"{50707: 4, 59261: 5, 90445: 1, 122207: 5, 251081: 5}"
A1W7CZQJD7BFFA,{50714: 3}
A3AOZKN0Q24X4G,{52813: 4}
A192VBF5SY3P70,"{50724: 1, 496320: 5}"
A1NKVNJOBA8FGZ,"{50732: 5, 168798: 4, 210599: 5, 229255: 5, 231861: 5, 244544: 1, 395392: 5, 400895: 5, 477229: 5, 480950: 5, 514654: 1}"
A9KJX3TTLZ24F,"{50732: 5, 152711: 5, 243451: 5, 261926: 5}"
A3ONPQMO4POB2P,"{50777: 5, 76718: 5, 125260: 1, 346462: 5, 379382: 2, 390502: 5, 451324: 5, 471903: 5, 484770: 2, 500736: 5, 503006: 2}"
AVANMJIQXXEOC,"{50780: 5, 91132: 5, 209806: 1, 397850: 5, 432154: 5}"
A1PZ3BPBULI5VH,"{50790: 4, 76926: 5, 481220: 4, 486249: 5}"
A3NLLCETD90QQJ,"{50803: 2, 169774: 2, 221735: 5, 279298: 5, 399202: 5}"
ATQRHJYNCXS88,{50803: 5}
A3O7Q2LT3YDQ1K,{50829: 4}
A3H0JTCHKA7IEM,{50851: 5}
AQDU7H9S82B97,{50874: 3}
A1SVYW8XQP3U7A,{50891: 3}
AA05KZ3MUNDEA,"{50897: 5, 121732: 5, 417813: 5, 433362: 4, 431019: 5, 444518: 5}"
A3FYADS4069MD7,{50901: 4}
A302PSJK39MQGD,{50902: 1}
A2Z2BNP6LHPHSE,"{52834: 1, 335386: 4}"
A2HHEZ94LWZP26,{50926: 5}
A3I8T5B36S48PX,"{50948: 5, 374999: 5}"
A3BROUDBQ79643,"{50973: 2, 373662: 3}"
ADWHYH2YD9MR4,{50996: 1}
A10BFSQRM4G88F,"{51016: 5, 193612: 5, 462821: 5, 481879: 5}"
A3UPSJ8WTNFSUJ,{51016: 1}
A3H5C5JFGEZINB,"{51016: 5, 204346: 5, 405633: 5, 434461: 5}"
A11446V0A0ZI50,{51017: 5}
A3NKRN5E5928CV,"{51034: 5, 332497: 5}"
A2VUQC4A84BMRW,"{51068: 1, 72618: 1, 287164: 1}"
AW2SV52WAMMMH,"{51068: 5, 461237: 1, 464010: 1, 501788: 5}"
AKV10INYAA0L4,"{51068: 4, 126752: 5, 190329: 1, 268420: 3, 329075: 3, 344805: 2, 392411: 1, 410847: 5, 428215: 5, 451437: 5, 495800: 5, 503265: 2}"
A1FIMNIUYNYHYK,{51072: 5}
A22YT909CD5VW6,"{51080: 3, 439653: 4}"
A1JOYH3556TYAZ,"{51080: 5, 382418: 5, 391844: 5, 419688: 5, 513658: 5, 516443: 5}"
A24SYEQLJT7N5R,"{51080: 5, 235188: 5, 274780: 5, 352156: 5, 365546: 5, 374232: 5, 447369: 4}"
A1CPVH8HT6DQGJ,{51082: 5}
A27DRQ04FCGRM3,"{51083: 3, 229747: 3, 253038: 5, 397231: 5, 404881: 5}"
A4CKFWVZ7VRQT,"{51095: 5, 83698: 5, 102056: 1, 215455: 5, 263713: 5, 342042: 4}"
A9H96FG5IVEF5,{52855: 4}
AZ8MOOEXK2FA8,"{52855: 1, 152880: 5}"
A3255QGWULNS8M,{52855: 5}
A512G4ARC5J2E,{51190: 5}
A3KZ6GP72PP285,"{51200: 5, 77020: 5, 164426: 4, 183283: 5, 266952: 4, 279761: 1, 301527: 5, 327635: 5, 343135: 5, 393782: 5, 461205: 5, 471495: 5}"
A1PNCYU9P5WU3A,"{51203: 4, 131587: 2}"
A3C36SVFC52SS3,{51217: 5}
A3OLIRQ9NE8TRU,{52862: 1}
A269S0HQ9ZBQFW,"{52862: 3, 147754: 4, 234399: 1, 258756: 3, 444101: 4, 488731: 1, 500699: 4}"
A3KTGS9DXR0I2G,"{52862: 5, 140008: 5}"
A1YW73W16E20BJ,{52862: 5}
ADP0VCQIGSCHQ,"{51303: 2, 104014: 1, 287126: 5, 360704: 5}"
A3IC9K1WQEDMJU,"{51310: 2, 144147: 2, 168683: 5, 195064: 3}"
A158GAS8JQF764,"{51312: 5, 100389: 1, 468190: 5}"
AG7W3W9H9YCBL,{51314: 5}
A1LAIEZ1RMI8Q3,{51314: 4}
A2TC9ZPQXQ6K80,"{51351: 5, 241188: 5, 241411: 5, 250964: 5, 262969: 5, 354163: 5, 386184: 5, 432703: 5, 524709: 5}"
A2XRJ29ZLECVP5,"{51375: 5, 95389: 5, 106450: 2, 119510: 5, 120948: 5, 138626: 5, 140331: 2, 209328: 5, 257831: 5, 347108: 4, 381994: 3, 388229: 5, 396135: 5, 397995: 5, 398280: 5, 399806: 5, 411017: 5, 454044: 5, 468893: 5, 476316: 5}"
AZEXUUE19VE2T,"{51375: 4, 117693: 5, 151454: 3, 225727: 3, 252149: 2, 270547: 4, 347108: 4, 408502: 4, 447043: 4}"
AXTEUQZGN225I,"{51416: 5, 404856: 1, 405254: 1}"
A2MN06WQVZSSQV,"{51427: 5, 395934: 5}"
A2LPG8VRANVRFR,{51431: 4}
A21N86KG92TT5P,"{51431: 4, 272168: 5}"
A1R8ZA6PQZ20OA,{51431: 5}
A37IO47COPE4RG,{51438: 5}
A2ZGLJXB1O2GSJ,{51438: 3}
A14MS3IY3XQDEL,"{51438: 2, 79465: 5, 90372: 3, 92679: 1, 105955: 5, 125407: 5, 381053: 4, 433950: 5, 471324: 5, 478117: 5}"
AA4IOHMUML4KI,{51472: 5}
A36J1TXFQTM2U6,{51473: 4}
AJ0H21N3BJQKU,{51513: 4}
A22AFUQ0KRU0P1,{51526: 5}
A2M4FGF48FGF48,"{51526: 5, 255298: 1}"
A35T1HH64FGYMI,"{51526: 5, 94016: 5}"
A19E3RYMFARJH4,{52873: 5}
A2IPSVKG0VDHMV,{51528: 1}
A1P6DBO40R3JJB,{51537: 5}
A6RXSQCLPSMB7,"{51537: 5, 138239: 5, 210063: 5, 227925: 2, 294456: 5, 321862: 5, 332169: 5, 420995: 5}"
AH285JEUE31VK,{51547: 5}
A7V17F363FGCR,{51552: 4}
AO8N4CVX6E4CT,"{51623: 5, 122181: 5, 264164: 5}"
A2XP7WNBX8UJMM,"{51663: 2, 91673: 4, 146456: 4, 185830: 4, 224509: 2, 300482: 5, 331206: 4, 372213: 5, 384719: 4, 447369: 5, 464595: 5, 492504: 2}"
AO5HXF66C85W5,{51663: 5}
A1ZHLTMILAFKG9,"{51668: 5, 219573: 5, 276104: 5, 503487: 1}"
A32H00WCHCV0VQ,{51689: 4}
AC3SYMA491CW7,"{51689: 2, 55537: 4, 277557: 4, 355271: 2, 453345: 5, 495834: 5}"
A34NVY5FPBR4TR,{51689: 1}
A38YI818BWSHUI,{51689: 5}
A3M8E90D0NMZEP,{51689: 5}
A1QA8YUGHVSSUG,{52881: 5}
A39XXS5WSGHQRT,"{51711: 5, 155566: 5, 229158: 5}"
A1SHJZLYOEEVC0,"{51724: 5, 101707: 5}"
A1SVWJJRU73GJA,{51732: 5}
A2PNBV0VHHSO2I,{51750: 5}
A2RZN6RYGXTYUT,"{51767: 5, 75085: 5, 82996: 5, 145089: 3, 241466: 3, 329622: 5, 370655: 5, 484785: 4}"
A1SMGEP5UCYL8M,{51767: 5}
A2UJCTILG58XJR,{51834: 5}
A1O2UYX6RNVFBZ,{51849: 1}
A1K1HXZ1NIQ9TT,{51852: 1}
AMMLCKGUQJNOY,"{51882: 5, 142606: 5, 193927: 5, 240580: 2, 414014: 4}"
A2F6F5O3UO678Y,{51888: 5}
AS8BT7DJLTR0N,{51928: 1}
A15XJ2OKD45BAR,{51943: 5}
AKWZVS7MHBIUJ,{51949: 5}
AOPL7JEJFSDYF,"{51949: 5, 97565: 3}"
A3RI3PBG6HE7NO,{51949: 5}
A1VKNVPQT9YNJ7,{52006: 5}
A2W5A29ANPWBF4,"{52063: 3, 238534: 3}"
A1Q7B0MB1PUYK,{52077: 1}
A2LJ3JX8LJ74FJ,{52083: 5}
A1QFNVZRE3YT1,{52083: 5}
A2WF9DNNGMU267,{52084: 1}
A2TCHP0BF9OLVL,"{52091: 2, 75358: 2, 104049: 5, 376908: 4, 441019: 4}"
A2ZO7AF7SDIR1Z,{52113: 5}
A2JL7I2CL3UJWO,{52117: 5}
A2P1S7Y75TRM8D,"{52120: 4, 379862: 3}"
A3JNTY6WQ1AZJ1,"{52126: 1, 246276: 1}"
AQCAUA39QH7YG,{52143: 1}
AMWEAVQFZN7P5,{52146: 5}
A26JFU6G7YGJ9C,"{52150: 5, 304143: 5}"
A36PAK9N0ABMF7,{52150: 4}
A2HTNTJS4ON84Y,{52153: 3}
AGARGTFV18URF,"{52163: 3, 53774: 3, 524729: 3}"
A1H8OBSYJ60GY8,{52166: 4}
A1AD83OXTO317C,"{52175: 5, 468540: 5}"
A36NCYOSYCUJW,"{52204: 3, 392734: 2}"
A1GY0040AFXQP6,"{52269: 3, 481398: 5}"
A1RZ30N59DHVLF,{52283: 5}
A808H7PC687Y7,{52283: 3}
A3PLGIJV8IOYXB,{52344: 3}
A1BRIJK5J01XW7,{52344: 5}
AOZEZO9OJ6HC8,{52382: 3}
A160CF3K57JEDO,{52431: 5}
AU58WNR8N3WC1,"{52435: 5, 263713: 5, 426866: 3}"
A2H5EU3EBQEFK0,{52462: 1}
A1TAWSCXR358Y5,{52514: 2}
ABWDCC1JGJE34,{52514: 5}
AZH5NUJBBPOHV,"{52516: 5, 178756: 5, 244347: 5, 439884: 5}"
A9QITT84KB8RV,{52543: 5}
A1WWVSFOSBNLCI,{52566: 5}
A313NCEBMHGJM9,"{52590: 4, 80077: 5, 230125: 4, 408966: 2}"
A10Z12GG4QRHH0,"{52640: 4, 119599: 5, 125919: 3, 138084: 5, 178021: 5, 272596: 3, 278110: 5, 336561: 3, 355509: 2, 440497: 3, 516604: 3}"
A2VY6CURQXRPGT,"{52650: 5, 343337: 5}"
A2LZ8AYI7VQ5WR,"{52665: 5, 117696: 4, 202446: 3, 503183: 4}"
A37K6PXRUJP1Y6,"{52675: 5, 165096: 5, 458381: 5, 469460: 5}"
AI8FDU6N5TAJ2,{52689: 5}
A1HT7MD9YGLEX3,"{55306: 1, 68379: 2, 160867: 5}"
ADYVCDFVPI3RE,{55335: 5}
A131Y2K72QHU4O,"{52971: 3, 146292: 4, 278323: 5, 374266: 3, 451323: 3}"
A368DU3P5OGNAV,{55339: 5}
A2VHD7W4YP605W,"{55341: 3, 391371: 5}"
A13THRKX7D67VW,"{55341: 4, 378214: 3}"
AQR1990ED6RAP,"{52998: 1, 129471: 5}"
A3S2ALMQA335GI,"{53002: 1, 103719: 3, 111535: 3, 113696: 1, 197518: 2, 221992: 3, 300432: 3, 349674: 3, 355089: 2, 404508: 5, 450014: 4}"
A2CSIK5219OSVO,"{55345: 4, 502911: 5, 505817: 4, 507778: 5}"
A3056DUGNHYTJC,{55345: 4}
A19I6IE5EAW6FM,"{53024: 1, 266259: 5, 277220: 1, 295092: 5, 336726: 4, 349381: 5, 370370: 5}"
A1MKQFXOBK3V5G,{53064: 1}
ALW76GRCL6UVH,{53064: 5}
A3CA8O85W2GQDP,{53099: 5}
A2479EOG7YJXPH,{53126: 3}
A2951WF8I0VQ92,"{55371: 3, 457665: 4}"
A3P6V8BSSC4NL8,{55374: 5}
A169MIGRJ95BHN,{53181: 5}
A3I7HJ1YOVTSN5,"{53187: 5, 399290: 4}"
A28N9KZCEOGQIO,"{53191: 4, 476260: 5}"
A20SGBNQG7L698,{53243: 5}
A2KOR0SJ48EJ8J,"{53266: 3, 150749: 5, 232278: 3}"
A2UEQFUMU4ZRPV,"{53290: 4, 260907: 5, 496911: 5}"
A1ECE6DEALDYIR,"{55397: 3, 214136: 5, 245713: 5}"
A1TX9KG0W41NOJ,"{53376: 3, 123282: 5, 476396: 5}"
APFVCAW34P24L,"{53377: 1, 418736: 5}"
A2Z4DTGW3Z8CXF,{53393: 5}
A1XT91DC2B4S83,"{53440: 5, 118015: 5, 303219: 5}"
A2YP2XDOUQVKYL,{53444: 5}
A1BHQRLWGHHYBG,"{53451: 3, 56177: 4, 216301: 4, 302657: 5, 513499: 4}"
A29X9YRHE9646X,"{53451: 5, 246530: 4, 327543: 4}"
A1B4ZM6A34UVFD,"{53451: 2, 274806: 3, 488075: 3}"
A12PAKG2FALFAK,{53451: 4}
A39TLB091FOZ9,"{53451: 2, 307437: 5}"
AAETQ2C544B66,"{53451: 4, 72612: 5, 111713: 5, 123576: 5, 126793: 5, 366767: 4, 410440: 5, 476302: 4}"
ALRNWC1V4XZJJ,{53451: 5}
A3EYZZL8KT3SYM,"{53464: 5, 101247: 5, 240415: 5, 307931: 1}"
A234IZP4U2Y0OQ,"{55418: 1, 71139: 3, 84430: 5, 139901: 5, 147693: 5, 298425: 4, 344056: 2, 354568: 5, 361530: 4, 393332: 5, 512766: 1}"
A29DHB4QPX4RVX,{55422: 5}
AK7SIBLR1SSO2,"{55425: 5, 103751: 4, 149006: 4, 157060: 5, 177049: 5, 415496: 1}"
AGVY8KDNZL7K5,{55425: 1}
A22VUBX166L45,{53521: 2}
AH58ZLV1XCFYY,"{53567: 5, 77445: 5, 170704: 5}"
A2SBF07RRNB4XA,{53574: 5}
AG19CNZB1720Z,"{53594: 4, 417482: 4}"
AN1QTSX7NB3Q3,{53604: 4}
A186787XD2ULIN,"{53609: 5, 272757: 5}"
A5RL2F2XYACWV,"{53642: 3, 133452: 5, 289913: 4}"
A2KBEC4UOB3R7R,{53652: 5}
A2KH3T8DTCFNXX,{53659: 5}
A2JCHLQUYCI94M,{53659: 4}
AZLTHM4PTWWO7,"{53708: 5, 271021: 1}"
A3K8K8UB504GML,{53708: 5}
A2EU343XMTTM6O,"{53730: 5, 212894: 4, 219813: 5, 398153: 5}"
A7AJEJND71AQD,"{53731: 2, 63539: 5, 126218: 4, 161319: 1, 205427: 5, 300387: 5, 303113: 1, 331117: 1, 363605: 1, 524231: 5}"
A326DXH46K78G9,"{53740: 5, 114677: 5, 151156: 5, 503022: 5}"
A3RB6JF4F73EYB,{53740: 5}
AE2E6MXSAWB85,"{53753: 4, 97824: 3, 105752: 4, 111619: 5, 201519: 3, 218633: 4, 234523: 4, 318057: 4, 342200: 4, 360553: 5, 370831: 3, 397587: 5}"
A3LXWZVKZ157E1,"{53753: 5, 472365: 5}"
APS39CV8B0W0T,{53753: 5}
A2OMNHO94FWS9A,"{53763: 4, 58549: 5, 108007: 3, 148491: 3, 237685: 4, 295585: 5, 371567: 4}"
A249P9T6PYX564,{55461: 1}
A1L0B0DB9HZB98,{53769: 4}
A33LYV39688YXU,"{53771: 4, 135173: 4, 269051: 4, 287354: 4, 353772: 5}"
A23ML7IA4QNFRQ,{53774: 1}
A2I4BWR7I7ZTS8,"{53774: 3, 223074: 4, 514565: 4}"
A3IT6YGM84HOXP,"{53774: 2, 510946: 1}"
A1BBO1PWBX7Z03,"{53774: 5, 314899: 5, 515457: 5}"
A1NAS49A6LFCYB,"{53774: 2, 131671: 2, 209319: 5, 334923: 5, 339668: 4, 373601: 1}"
A1V5X0LS94QRD4,{53774: 5}
A12B41XOCUO4RS,{53774: 2}
A3R5MRALFDFCT3,"{53774: 2, 74737: 4}"
A30ESBXPY3OW5R,{53774: 5}
AOW4V3SNR2V0Q,{53774: 5}
AQ1FF3PK0QAT,{53774: 2}
A3T68RQ7DUSYYD,{53774: 4}
A1YK8V6INHD0A3,{53775: 1}
A5LJFTGME9C56,"{53783: 4, 70205: 5, 182645: 5, 391858: 5, 402082: 4, 403748: 2, 408429: 4, 447955: 5}"
A20IAJ5QF2O9A0,"{53784: 5, 439842: 5, 521504: 2}"
A22O8JBT7HJONF,"{53794: 5, 115664: 5, 234704: 5}"
AWMBOJTDMHZIR,"{53855: 5, 508408: 5}"
A1FR9YDKE9XUR3,"{53857: 5, 75829: 5, 415139: 5}"
A37INGS424I4I4,"{53884: 2, 443570: 3}"
A4X66Z8OQQAXO,"{53918: 4, 263713: 5}"
A1LONCLG6ASR9D,"{53918: 4, 505502: 5}"
A19BDDATKY0TPD,"{53918: 1, 175392: 2}"
ACHUEM1JX2YHD,{53925: 5}
AOI70083ZG89R,"{53925: 5, 495226: 1}"
A1K4FP4Z1G9D4I,"{53940: 5, 116584: 5, 266894: 5, 303548: 1}"
A2W462TVIJDAYP,"{53976: 4, 58222: 5, 106034: 4, 237252: 4, 321718: 4, 347572: 4, 391194: 5, 513070: 4}"
A3D9ASZTG9ZMLG,{54006: 4}
A3UMP4IMDQ99WI,{55479: 5}
AM8ENYID83JR0,"{55479: 3, 60592: 5, 237057: 5}"
A1C6LEBQDW70LU,{54046: 5}
A2K3B0CGMXNKYV,"{54054: 5, 66989: 5}"
A3MVWY32BU7819,{54068: 5}
A24X8NTOHY09BP,{54068: 1}
A19FYSFW20L00P,"{54073: 4, 355237: 2}"
ARMN4QZVCTSIM,"{54078: 4, 237389: 1, 371196: 1}"
A20UCUDWZ0STZI,"{54078: 5, 486715: 5}"
A77KKW53R02CO,{54079: 5}
AJ8H9PFVSF9GD,"{54122: 5, 400532: 5}"
AGJZNL5O4GVDN,{54122: 5}
AP59DYW85X70Y,{54122: 4}
A2IS7AZWNMQFA9,{54122: 1}
A2C6HILY59YOUZ,{54122: 5}
A1Y97TE819A85D,"{54122: 5, 164900: 5}"
A1ZVBKSDZ8ZD82,"{54122: 5, 250462: 5, 512905: 4}"
A153AGC383FONQ,{54122: 5}
A3ALMM68AD9JPZ,{54122: 5}
A2XMBOEKZQ9I1E,{54122: 1}
A95PGDJ28G3FR,"{54122: 5, 168683: 5}"
A1W55HBFVLFVGM,{54131: 4}
A2MS7DUKTF7M7J,{54131: 5}
A1FZRKA54E7CMA,{54132: 2}
AASEL0N5E8GZS,{54135: 4}
A2NMWDEWM28CAG,"{54162: 5, 331754: 1}"
A2BBNUB60O78RA,"{54162: 4, 169839: 4}"
A293L665KNML14,"{54209: 5, 158480: 5, 205347: 4, 261992: 5, 380970: 5, 408001: 4, 503719: 4}"
A3GRZF630X8GZ5,"{54215: 1, 289994: 5}"
A1TJFNHKDAESDK,{55495: 3}
A1ZHDXA1HI26OL,{54292: 5}
A863RE8D6632X,"{54292: 3, 107460: 5, 504123: 1}"
A3G2HDG48CIJEY,{54292: 5}
A85N8EQATR2GT,"{54292: 5, 106098: 5, 442896: 5}"
AXPN35JKPNWJL,"{54292: 5, 288949: 3}"
A3EHJYC0MTDZR6,"{54301: 2, 506728: 5}"
A285DGB3M1IAAZ,"{54316: 5, 104792: 5}"
AHENPVGBOMT28,{54335: 5}
A1847XXVEA8QUK,"{54345: 3, 104320: 5, 258756: 5, 384818: 5}"
A372DE1Y1V2F4G,"{54356: 5, 61791: 1, 164575: 1, 168058: 5, 195539: 5, 199570: 1, 232037: 1, 309050: 5, 356188: 2, 473290: 5}"
A1X2OMAONM82JJ,"{54363: 4, 502164: 5, 515461: 5}"
A1NI3O6H17YAI0,{54454: 1}
A2ZHH19BZDCVES,{54528: 5}
A3R2A2H8VD64IF,{54528: 5}
A1NVF82MC3IJLJ,{54528: 5}
A2LSWPI0FZP6BL,{54577: 5}
AD2EPPCBKZHS0,{55508: 1}
AX3XPI6A6RNAU,"{54643: 5, 266815: 5}"
A1WTQI71JMLX29,"{54643: 2, 148320: 2, 231004: 4}"
A3R8CKYFFOTSKM,{54643: 1}
AKI0XZ14EN1F6,{54677: 5}
A2HC5QT5NUM9TJ,{54681: 5}
A2G024PGRO3GVQ,{54704: 5}
A1ZFYBY5RP02QL,{54711: 5}
A29HAW0IYL4CM5,"{54732: 5, 61788: 5, 319150: 5}"
A395YLQLIBNNWR,"{54743: 2, 294072: 1, 348429: 5, 350947: 5, 472483: 4, 496398: 2}"
A3FI29MUC4D9AT,"{54786: 4, 72379: 5, 176189: 5, 490610: 5}"
AN5MG2TWHNELB,"{54801: 5, 140893: 5}"
A3DIWB9ZFHTDOX,{54892: 5}
A2BQN39R3XPVO,"{55525: 5, 189751: 5}"
A13RV5PTRBPGDA,{54913: 5}
A2Q5085DQQUW0,"{54929: 3, 86174: 5, 211981: 5, 269410: 1}"
A243ZPT8XP3Y2J,"{54929: 1, 211253: 5, 267694: 3}"
A16WGFM874EKWE,"{54948: 5, 327817: 5, 443787: 5}"
A3FQUCSOPEQS51,"{55531: 5, 359925: 5}"
A3NS8JSSQSTMED,{54986: 5}
A5HFOMRTTZXCI,"{54986: 4, 257094: 1}"
AJJQAZZSOLFDQ,"{54993: 5, 55064: 1}"
A3KIXHXKOGZS1T,"{55012: 5, 406792: 5, 436263: 5}"
A2CVYKFKIR378B,{55019: 5}
A1HN9A82HK3SPL,{55019: 4}
A2WTRH2VLMSFIW,"{55019: 3, 82485: 3, 164754: 3, 481201: 5, 482070: 5}"
A1WIFPDQ3AZ7R3,{55019: 5}
A2LIA9L4YHQ5S5,"{55069: 3, 78135: 3, 254299: 4, 491505: 5}"
A3HHKPQKSOC86W,{55069: 1}
A543TQB8DC5YQ,{55069: 5}
